gCO2/kwh;Date;Time
293.7679895;17.10.2022;12:30:00
291.8167866;17.10.2022;12:45:00
292.0056576;17.10.2022;13:00:00
293.8336287;17.10.2022;13:15:00
299.9114338;17.10.2022;13:30:00
302.146636;17.10.2022;13:45:00
308.4085684;17.10.2022;14:00:00
316.6687403;17.10.2022;14:15:00
322.3199223;17.10.2022;14:30:00
327.0188524;17.10.2022;14:45:00
339.6969182;17.10.2022;15:00:00
350.3062809;17.10.2022;15:15:00
356.9685723;17.10.2022;15:30:00
365.1294609;17.10.2022;15:45:00
377.7516105;17.10.2022;16:00:00
387.4633742;17.10.2022;16:15:00
389.0981384;17.10.2022;16:30:00
390.3897393;17.10.2022;16:45:00
403.1207755;17.10.2022;17:00:00
411.969458;17.10.2022;17:15:00
412.5210076;17.10.2022;17:30:00
409.776028;17.10.2022;17:45:00
417.4116021;17.10.2022;18:00:00
416.4275329;17.10.2022;18:15:00
410.6509862;17.10.2022;18:30:00
404.0242708;17.10.2022;18:45:00
402.3091538;17.10.2022;19:00:00
403.6000991;17.10.2022;19:15:00
403.6132809;17.10.2022;19:30:00
410.1377101;17.10.2022;19:45:00
422.312432;17.10.2022;20:00:00
431.4994774;17.10.2022;20:15:00
438.2190768;17.10.2022;20:30:00
442.8164993;17.10.2022;20:45:00
439.2592308;17.10.2022;21:00:00
443.4498211;17.10.2022;21:15:00
444.6955086;17.10.2022;21:30:00
439.0634978;17.10.2022;21:45:00
438.1394466;17.10.2022;22:00:00
443.0884086;17.10.2022;22:15:00
442.8617798;17.10.2022;22:30:00
442.3743288;17.10.2022;22:45:00
442.1122435;17.10.2022;23:00:00
441.7221415;17.10.2022;23:15:00
444.666248;17.10.2022;23:30:00
440.267568;17.10.2022;23:45:00
424.2747111;18.10.2022;00:00:00
421.4844893;18.10.2022;00:15:00
424.2865034;18.10.2022;00:30:00
423.9667247;18.10.2022;00:45:00
421.8035325;18.10.2022;01:00:00
423.7295266;18.10.2022;01:15:00
425.5186987;18.10.2022;01:30:00
423.4367436;18.10.2022;01:45:00
425.787679;18.10.2022;02:00:00
428.596363;18.10.2022;02:15:00
430.6096848;18.10.2022;02:30:00
432.7306113;18.10.2022;02:45:00
425.818923;18.10.2022;03:00:00
431.0378205;18.10.2022;03:15:00
437.4062177;18.10.2022;03:30:00
443.2383239;18.10.2022;03:45:00
438.9354151;18.10.2022;04:00:00
442.0015459;18.10.2022;04:15:00
455.007267;18.10.2022;04:30:00
467.3161698;18.10.2022;04:45:00
478.4363298;18.10.2022;05:00:00
488.6488167;18.10.2022;05:15:00
500.9009918;18.10.2022;05:30:00
513.7057073;18.10.2022;05:45:00
522.9057672;18.10.2022;06:00:00
513.7234726;18.10.2022;06:15:00
499.6787001;18.10.2022;06:30:00
493.6708014;18.10.2022;06:45:00
496.8582452;18.10.2022;07:00:00
492.6788519;18.10.2022;07:15:00
489.7526445;18.10.2022;07:30:00
485.3372793;18.10.2022;07:45:00
486.5342034;18.10.2022;08:00:00
486.0276029;18.10.2022;08:15:00
483.4987071;18.10.2022;08:30:00
484.4528483;18.10.2022;08:45:00
474.328016;18.10.2022;09:00:00
473.5222114;18.10.2022;09:15:00
472.7377194;18.10.2022;09:30:00
476.3287307;18.10.2022;09:45:00
469.1072909;18.10.2022;10:00:00
469.3552659;18.10.2022;10:15:00
464.5324409;18.10.2022;10:30:00
460.1061158;18.10.2022;10:45:00
450.6924336;18.10.2022;11:00:00
449.56298;18.10.2022;11:15:00
439.3069844;18.10.2022;11:30:00
426.5377258;18.10.2022;11:45:00
418.3109999;18.10.2022;12:00:00
408.6541148;18.10.2022;12:15:00
398.6187879;18.10.2022;12:30:00
387.2843181;18.10.2022;12:45:00
381.1446307;18.10.2022;13:00:00
376.7637234;18.10.2022;13:15:00
369.4926309;18.10.2022;13:30:00
362.8881681;18.10.2022;13:45:00
359.4147323;18.10.2022;14:00:00
360.0221799;18.10.2022;14:15:00
361.4920586;18.10.2022;14:30:00
362.2829863;18.10.2022;14:45:00
367.0967572;18.10.2022;15:00:00
372.9423275;18.10.2022;15:15:00
380.4722684;18.10.2022;15:30:00
392.0860032;18.10.2022;15:45:00
399.0255262;18.10.2022;16:00:00
413.7535572;18.10.2022;16:15:00
427.2931111;18.10.2022;16:30:00
440.5654649;18.10.2022;16:45:00
456.1740887;18.10.2022;17:00:00
462.1603248;18.10.2022;17:15:00
462.5277785;18.10.2022;17:30:00
456.9772515;18.10.2022;17:45:00
467.5367663;18.10.2022;18:00:00
463.0118937;18.10.2022;18:15:00
455.5846774;18.10.2022;18:30:00
448.3812047;18.10.2022;18:45:00
446.4101952;18.10.2022;19:00:00
450.4764765;18.10.2022;19:15:00
451.9131615;18.10.2022;19:30:00
456.1887379;18.10.2022;19:45:00
462.1637612;18.10.2022;20:00:00
461.4946276;18.10.2022;20:15:00
464.5935555;18.10.2022;20:30:00
465.8543467;18.10.2022;20:45:00
464.1739478;18.10.2022;21:00:00
459.9086511;18.10.2022;21:15:00
459.0421971;18.10.2022;21:30:00
457.6622936;18.10.2022;21:45:00
456.5212435;18.10.2022;22:00:00
454.2317289;18.10.2022;22:15:00
448.3862697;18.10.2022;22:30:00
440.1804251;18.10.2022;22:45:00
431.5907218;18.10.2022;23:00:00
431.1661528;18.10.2022;23:15:00
425.2000681;18.10.2022;23:30:00
422.4557347;18.10.2022;23:45:00
415.5811552;19.10.2022;00:00:00
409.1378577;19.10.2022;00:15:00
403.5708028;19.10.2022;00:30:00
400.1362455;19.10.2022;00:45:00
401.6790137;19.10.2022;01:00:00
399.6123585;19.10.2022;01:15:00
393.5501621;19.10.2022;01:30:00
391.240034;19.10.2022;01:45:00
391.3281066;19.10.2022;02:00:00
392.3340519;19.10.2022;02:15:00
391.4826766;19.10.2022;02:30:00
392.3838158;19.10.2022;02:45:00
398.4577573;19.10.2022;03:00:00
399.8744183;19.10.2022;03:15:00
403.4485533;19.10.2022;03:30:00
406.8521704;19.10.2022;03:45:00
416.4954454;19.10.2022;04:00:00
420.8145118;19.10.2022;04:15:00
426.6903322;19.10.2022;04:30:00
434.7353644;19.10.2022;04:45:00
441.3787088;19.10.2022;05:00:00
446.6716237;19.10.2022;05:15:00
458.4433466;19.10.2022;05:30:00
471.3828778;19.10.2022;05:45:00
482.966406;19.10.2022;06:00:00
498.7703526;19.10.2022;06:15:00
493.8679382;19.10.2022;06:30:00
487.2447608;19.10.2022;06:45:00
486.1730339;19.10.2022;07:00:00
481.7807788;19.10.2022;07:15:00
479.4158574;19.10.2022;07:30:00
479.7507604;19.10.2022;07:45:00
477.3002148;19.10.2022;08:00:00
478.1278959;19.10.2022;08:15:00
478.1835719;19.10.2022;08:30:00
477.0309964;19.10.2022;08:45:00
486.0953797;19.10.2022;09:00:00
480.7414244;19.10.2022;09:15:00
476.0436964;19.10.2022;09:30:00
476.1222514;19.10.2022;09:45:00
463.798121;19.10.2022;10:00:00
465.4088705;19.10.2022;10:15:00
460.5752112;19.10.2022;10:30:00
453.4721842;19.10.2022;10:45:00
442.5426188;19.10.2022;11:00:00
438.7913709;19.10.2022;11:15:00
435.5367015;19.10.2022;11:30:00
431.9874094;19.10.2022;11:45:00
426.2064982;19.10.2022;12:00:00
424.2741008;19.10.2022;12:15:00
418.1338006;19.10.2022;12:30:00
415.3599984;19.10.2022;12:45:00
411.1762533;19.10.2022;13:00:00
410.2459384;19.10.2022;13:15:00
409.5526694;19.10.2022;13:30:00
405.2118333;19.10.2022;13:45:00
406.0108609;19.10.2022;14:00:00
407.9546748;19.10.2022;14:15:00
410.075757;19.10.2022;14:30:00
409.3762018;19.10.2022;14:45:00
414.6378895;19.10.2022;15:00:00
423.1684992;19.10.2022;15:15:00
433.5778175;19.10.2022;15:30:00
442.7322294;19.10.2022;15:45:00
447.4429168;19.10.2022;16:00:00
453.3504113;19.10.2022;16:15:00
460.2421184;19.10.2022;16:30:00
465.3184911;19.10.2022;16:45:00
477.8704753;19.10.2022;17:00:00
474.9368872;19.10.2022;17:15:00
469.6557057;19.10.2022;17:30:00
471.601961;19.10.2022;17:45:00
464.3921801;19.10.2022;18:00:00
458.1747802;19.10.2022;18:15:00
452.8803315;19.10.2022;18:30:00
445.7422129;19.10.2022;18:45:00
437.9242912;19.10.2022;19:00:00
436.7846756;19.10.2022;19:15:00
437.0782878;19.10.2022;19:30:00
435.4486673;19.10.2022;19:45:00
424.3511507;19.10.2022;20:00:00
426.6674257;19.10.2022;20:15:00
424.8803809;19.10.2022;20:30:00
414.0828932;19.10.2022;20:45:00
403.0388832;19.10.2022;21:00:00
402.3393339;19.10.2022;21:15:00
393.797444;19.10.2022;21:30:00
383.2934534;19.10.2022;21:45:00
382.1965507;19.10.2022;22:00:00
370.8200499;19.10.2022;22:15:00
365.4408362;19.10.2022;22:30:00
357.590838;19.10.2022;22:45:00
349.2321772;19.10.2022;23:00:00
338.2840063;19.10.2022;23:15:00
328.6839906;19.10.2022;23:30:00
320.3918999;19.10.2022;23:45:00
318.02127;20.10.2022;00:00:00
306.0045218;20.10.2022;00:15:00
298.8358642;20.10.2022;00:30:00
294.445126;20.10.2022;00:45:00
290.7795326;20.10.2022;01:00:00
286.7507264;20.10.2022;01:15:00
284.2461217;20.10.2022;01:30:00
281.7636177;20.10.2022;01:45:00
283.8505623;20.10.2022;02:00:00
280.5106432;20.10.2022;02:15:00
277.0147925;20.10.2022;02:30:00
274.3725363;20.10.2022;02:45:00
274.3973571;20.10.2022;03:00:00
274.2062099;20.10.2022;03:15:00
274.7983953;20.10.2022;03:30:00
276.0292986;20.10.2022;03:45:00
273.4184777;20.10.2022;04:00:00
273.2909141;20.10.2022;04:15:00
274.1065268;20.10.2022;04:30:00
276.4809655;20.10.2022;04:45:00
283.6715215;20.10.2022;05:00:00
284.883439;20.10.2022;05:15:00
290.775851;20.10.2022;05:30:00
296.8672192;20.10.2022;05:45:00
305.7164343;20.10.2022;06:00:00
316.4104766;20.10.2022;06:15:00
317.3995052;20.10.2022;06:30:00
319.5677763;20.10.2022;06:45:00
311.0425734;20.10.2022;07:00:00
309.1382846;20.10.2022;07:15:00
306.8767289;20.10.2022;07:30:00
305.4879793;20.10.2022;07:45:00
301.6210782;20.10.2022;08:00:00
299.6756769;20.10.2022;08:15:00
300.3335776;20.10.2022;08:30:00
300.7114449;20.10.2022;08:45:00
301.3799424;20.10.2022;09:00:00
304.0317951;20.10.2022;09:15:00
304.2432488;20.10.2022;09:30:00
303.2884199;20.10.2022;09:45:00
302.8836169;20.10.2022;10:00:00
302.6328388;20.10.2022;10:15:00
297.6741565;20.10.2022;10:30:00
296.3065492;20.10.2022;10:45:00
291.7695884;20.10.2022;11:00:00
289.7999594;20.10.2022;11:15:00
286.2940636;20.10.2022;11:30:00
283.6820689;20.10.2022;11:45:00
280.8287246;20.10.2022;12:00:00
277.5159304;20.10.2022;12:15:00
277.5266312;20.10.2022;12:30:00
280.767795;20.10.2022;12:45:00
282.8035418;20.10.2022;13:00:00
287.618681;20.10.2022;13:15:00
293.542138;20.10.2022;13:30:00
296.8825323;20.10.2022;13:45:00
299.6149636;20.10.2022;14:00:00
298.6988736;20.10.2022;14:15:00
302.1774581;20.10.2022;14:30:00
306.8131794;20.10.2022;14:45:00
309.2267734;20.10.2022;15:00:00
317.8461066;20.10.2022;15:15:00
322.8299447;20.10.2022;15:30:00
325.9601671;20.10.2022;15:45:00
333.7910013;20.10.2022;16:00:00
338.4130424;20.10.2022;16:15:00
340.3803906;20.10.2022;16:30:00
341.0422884;20.10.2022;16:45:00
343.1170616;20.10.2022;17:00:00
341.4221761;20.10.2022;17:15:00
341.2564465;20.10.2022;17:30:00
339.0615116;20.10.2022;17:45:00
346.5184596;20.10.2022;18:00:00
344.5454921;20.10.2022;18:15:00
339.3800387;20.10.2022;18:30:00
336.849151;20.10.2022;18:45:00
332.8306824;20.10.2022;19:00:00
335.0112143;20.10.2022;19:15:00
337.7679986;20.10.2022;19:30:00
339.8714571;20.10.2022;19:45:00
338.3251929;20.10.2022;20:00:00
343.5632486;20.10.2022;20:15:00
346.8247158;20.10.2022;20:30:00
348.1037729;20.10.2022;20:45:00
349.3065098;20.10.2022;21:00:00
351.87165;20.10.2022;21:15:00
355.349864;20.10.2022;21:30:00
357.8359602;20.10.2022;21:45:00
359.7219917;20.10.2022;22:00:00
359.0789063;20.10.2022;22:15:00
358.5850344;20.10.2022;22:30:00
357.2372845;20.10.2022;22:45:00
349.7482769;20.10.2022;23:00:00
349.3455394;20.10.2022;23:15:00
349.2948561;20.10.2022;23:30:00
343.9199573;20.10.2022;23:45:00
324.7862744;21.10.2022;00:00:00
324.0634748;21.10.2022;00:15:00
325.2788833;21.10.2022;00:30:00
324.6791561;21.10.2022;00:45:00
322.2725134;21.10.2022;01:00:00
322.3601667;21.10.2022;01:15:00
324.7552732;21.10.2022;01:30:00
323.8863759;21.10.2022;01:45:00
323.5713959;21.10.2022;02:00:00
327.480364;21.10.2022;02:15:00
330.1495532;21.10.2022;02:30:00
336.5524244;21.10.2022;02:45:00
343.6361338;21.10.2022;03:00:00
352.6360676;21.10.2022;03:15:00
354.877403;21.10.2022;03:30:00
359.4287278;21.10.2022;03:45:00
354.9617719;21.10.2022;04:00:00
356.6944808;21.10.2022;04:15:00
359.5724816;21.10.2022;04:30:00
366.1799194;21.10.2022;04:45:00
379.0201492;21.10.2022;05:00:00
384.0632612;21.10.2022;05:15:00
391.033933;21.10.2022;05:30:00
404.2923918;21.10.2022;05:45:00
419.1344884;21.10.2022;06:00:00
433.2344;21.10.2022;06:15:00
430.377867;21.10.2022;06:30:00
430.4899401;21.10.2022;06:45:00
434.2492899;21.10.2022;07:00:00
432.4587839;21.10.2022;07:15:00
434.1693494;21.10.2022;07:30:00
432.885186;21.10.2022;07:45:00
434.7106229;21.10.2022;08:00:00
433.2919282;21.10.2022;08:15:00
430.7891417;21.10.2022;08:30:00
430.6329973;21.10.2022;08:45:00
433.0094976;21.10.2022;09:00:00
437.3531646;21.10.2022;09:15:00
440.8643135;21.10.2022;09:30:00
442.9768313;21.10.2022;09:45:00
429.7277209;21.10.2022;10:00:00
422.2496674;21.10.2022;10:15:00
427.7639532;21.10.2022;10:30:00
428.7003251;21.10.2022;10:45:00
433.0254118;21.10.2022;11:00:00
432.4926676;21.10.2022;11:15:00
434.3304089;21.10.2022;11:30:00
434.7961091;21.10.2022;11:45:00
442.3470752;21.10.2022;12:00:00
444.3583704;21.10.2022;12:15:00
447.0058981;21.10.2022;12:30:00
447.8357987;21.10.2022;12:45:00
447.2528941;21.10.2022;13:00:00
450.9933265;21.10.2022;13:15:00
447.7835371;21.10.2022;13:30:00
446.9659818;21.10.2022;13:45:00
447.6455812;21.10.2022;14:00:00
447.7313095;21.10.2022;14:15:00
450.9609902;21.10.2022;14:30:00
453.895086;21.10.2022;14:45:00
457.0284075;21.10.2022;15:00:00
456.6882181;21.10.2022;15:15:00
453.5664259;21.10.2022;15:30:00
454.4250554;21.10.2022;15:45:00
454.2171847;21.10.2022;16:00:00
467.5233189;21.10.2022;16:15:00
472.0535241;21.10.2022;16:30:00
474.9254179;21.10.2022;16:45:00
486.8553788;21.10.2022;17:00:00
483.6747026;21.10.2022;17:15:00
474.0631388;21.10.2022;17:30:00
467.0297234;21.10.2022;17:45:00
468.1086657;21.10.2022;18:00:00
468.5272891;21.10.2022;18:15:00
460.1688445;21.10.2022;18:30:00
454.9537713;21.10.2022;18:45:00
454.329321;21.10.2022;19:00:00
458.7485495;21.10.2022;19:15:00
467.4994776;21.10.2022;19:30:00
476.6439464;21.10.2022;19:45:00
474.0125117;21.10.2022;20:00:00
479.1758098;21.10.2022;20:15:00
475.7494766;21.10.2022;20:30:00
476.3090066;21.10.2022;20:45:00
464.2019565;21.10.2022;21:00:00
470.3036531;21.10.2022;21:15:00
462.745037;21.10.2022;21:30:00
469.4462932;21.10.2022;21:45:00
468.8888471;21.10.2022;22:00:00
467.642952;21.10.2022;22:15:00
463.2007204;21.10.2022;22:30:00
468.9821645;21.10.2022;22:45:00
472.6811276;21.10.2022;23:00:00
475.364383;21.10.2022;23:15:00
473.8457343;21.10.2022;23:30:00
468.9792189;21.10.2022;23:45:00
465.0353782;22.10.2022;00:00:00
465.6463497;22.10.2022;00:15:00
465.43863;22.10.2022;00:30:00
462.7567607;22.10.2022;00:45:00
465.0263759;22.10.2022;01:00:00
455.4804206;22.10.2022;01:15:00
451.9741317;22.10.2022;01:30:00
436.468699;22.10.2022;01:45:00
435.8090716;22.10.2022;02:00:00
425.031142;22.10.2022;02:15:00
419.8591444;22.10.2022;02:30:00
416.6053137;22.10.2022;02:45:00
411.4312903;22.10.2022;03:00:00
409.549862;22.10.2022;03:15:00
405.1517826;22.10.2022;03:30:00
401.0637312;22.10.2022;03:45:00
398.6858883;22.10.2022;04:00:00
400.5407096;22.10.2022;04:15:00
404.3959882;22.10.2022;04:30:00
408.9825701;22.10.2022;04:45:00
413.2397459;22.10.2022;05:00:00
411.8025473;22.10.2022;05:15:00
411.0307412;22.10.2022;05:30:00
409.5748248;22.10.2022;05:45:00
420.2712004;22.10.2022;06:00:00
424.1286266;22.10.2022;06:15:00
425.6133537;22.10.2022;06:30:00
425.6986259;22.10.2022;06:45:00
421.6444811;22.10.2022;07:00:00
423.2663965;22.10.2022;07:15:00
422.8783506;22.10.2022;07:30:00
418.6976687;22.10.2022;07:45:00
412.1440564;22.10.2022;08:00:00
407.0760753;22.10.2022;08:15:00
402.4053445;22.10.2022;08:30:00
398.0848416;22.10.2022;08:45:00
387.1503781;22.10.2022;09:00:00
381.6394503;22.10.2022;09:15:00
376.0921918;22.10.2022;09:30:00
366.9448676;22.10.2022;09:45:00
355.8164559;22.10.2022;10:00:00
351.3210637;22.10.2022;10:15:00
347.2930608;22.10.2022;10:30:00
339.312029;22.10.2022;10:45:00
333.2896544;22.10.2022;11:00:00
328.8282245;22.10.2022;11:15:00
319.6519458;22.10.2022;11:30:00
305.494027;22.10.2022;11:45:00
301.537479;22.10.2022;12:00:00
288.8944857;22.10.2022;12:15:00
280.1484211;22.10.2022;12:30:00
271.1611071;22.10.2022;12:45:00
266.8947895;22.10.2022;13:00:00
262.9275404;22.10.2022;13:15:00
255.1788493;22.10.2022;13:30:00
252.1291029;22.10.2022;13:45:00
255.0664266;22.10.2022;14:00:00
255.8943597;22.10.2022;14:15:00
257.5558555;22.10.2022;14:30:00
261.7700216;22.10.2022;14:45:00
264.5920954;22.10.2022;15:00:00
274.1243111;22.10.2022;15:15:00
285.1590916;22.10.2022;15:30:00
297.8735635;22.10.2022;15:45:00
310.1657692;22.10.2022;16:00:00
333.4601377;22.10.2022;16:15:00
353.3518719;22.10.2022;16:30:00
368.4739861;22.10.2022;16:45:00
379.9778493;22.10.2022;17:00:00
395.7208828;22.10.2022;17:15:00
392.223673;22.10.2022;17:30:00
383.5805286;22.10.2022;17:45:00
388.5458272;22.10.2022;18:00:00
383.3769145;22.10.2022;18:15:00
373.9464541;22.10.2022;18:30:00
366.0588005;22.10.2022;18:45:00
358.5016723;22.10.2022;19:00:00
359.6688422;22.10.2022;19:15:00
363.6535491;22.10.2022;19:30:00
366.9434206;22.10.2022;19:45:00
369.6771839;22.10.2022;20:00:00
381.1992797;22.10.2022;20:15:00
383.2708984;22.10.2022;20:30:00
383.3063769;22.10.2022;20:45:00
378.1481762;22.10.2022;21:00:00
379.9705704;22.10.2022;21:15:00
379.6289336;22.10.2022;21:30:00
378.6503709;22.10.2022;21:45:00
383.7662875;22.10.2022;22:00:00
389.6036737;22.10.2022;22:15:00
393.6899732;22.10.2022;22:30:00
395.4628368;22.10.2022;22:45:00
398.9401069;22.10.2022;23:00:00
405.1119458;22.10.2022;23:15:00
406.0741255;22.10.2022;23:30:00
407.743269;22.10.2022;23:45:00
414.2741557;23.10.2022;00:00:00
415.3245555;23.10.2022;00:15:00
412.6158878;23.10.2022;00:30:00
411.8415859;23.10.2022;00:45:00
412.2450642;23.10.2022;01:00:00
410.3340454;23.10.2022;01:15:00
407.8040261;23.10.2022;01:30:00
403.8861825;23.10.2022;01:45:00
406.1760998;23.10.2022;02:00:00
408.3535146;23.10.2022;02:15:00
409.4292316;23.10.2022;02:30:00
411.5562398;23.10.2022;02:45:00
409.1931345;23.10.2022;03:00:00
412.8303276;23.10.2022;03:15:00
415.8155183;23.10.2022;03:30:00
416.2134217;23.10.2022;03:45:00
412.9790762;23.10.2022;04:00:00
413.8806169;23.10.2022;04:15:00
416.7581629;23.10.2022;04:30:00
418.058913;23.10.2022;04:45:00
428.7380224;23.10.2022;05:00:00
431.7798884;23.10.2022;05:15:00
433.150301;23.10.2022;05:30:00
435.5263628;23.10.2022;05:45:00
443.768756;23.10.2022;06:00:00
447.073945;23.10.2022;06:15:00
452.3265875;23.10.2022;06:30:00
452.2006369;23.10.2022;06:45:00
448.1486322;23.10.2022;07:00:00
451.5428723;23.10.2022;07:15:00
449.1409288;23.10.2022;07:30:00
445.415642;23.10.2022;07:45:00
429.5795855;23.10.2022;08:00:00
420.9012852;23.10.2022;08:15:00
412.4802535;23.10.2022;08:30:00
403.893912;23.10.2022;08:45:00
377.3633562;23.10.2022;09:00:00
372.3645472;23.10.2022;09:15:00
367.6718756;23.10.2022;09:30:00
351.9977984;23.10.2022;09:45:00
339.5313933;23.10.2022;10:00:00
339.3296937;23.10.2022;10:15:00
328.2350222;23.10.2022;10:30:00
320.2483938;23.10.2022;10:45:00
318.8856656;23.10.2022;11:00:00
316.6757559;23.10.2022;11:15:00
314.7998346;23.10.2022;11:30:00
310.7494771;23.10.2022;11:45:00
303.2028973;23.10.2022;12:00:00
298.1965958;23.10.2022;12:15:00
297.3046005;23.10.2022;12:30:00
293.5348768;23.10.2022;12:45:00
287.5434501;23.10.2022;13:00:00
286.271529;23.10.2022;13:15:00
284.6761394;23.10.2022;13:30:00
284.3632867;23.10.2022;13:45:00
285.3418713;23.10.2022;14:00:00
291.8649411;23.10.2022;14:15:00
294.0141453;23.10.2022;14:30:00
299.8086035;23.10.2022;14:45:00
313.9381647;23.10.2022;15:00:00
324.2995051;23.10.2022;15:15:00
333.1969558;23.10.2022;15:30:00
335.6316912;23.10.2022;15:45:00
337.2103316;23.10.2022;16:00:00
339.8204956;23.10.2022;16:15:00
339.2641754;23.10.2022;16:30:00
334.4325713;23.10.2022;16:45:00
334.9614408;23.10.2022;17:00:00
332.0630913;23.10.2022;17:15:00
322.4402795;23.10.2022;17:30:00
315.2941541;23.10.2022;17:45:00
308.4998455;23.10.2022;18:00:00
302.8829108;23.10.2022;18:15:00
295.8874402;23.10.2022;18:30:00
290.4381701;23.10.2022;18:45:00
283.1324672;23.10.2022;19:00:00
275.4048904;23.10.2022;19:15:00
270.5275184;23.10.2022;19:30:00
266.5853699;23.10.2022;19:45:00
263.1220954;23.10.2022;20:00:00
261.1743454;23.10.2022;20:15:00
253.121484;23.10.2022;20:30:00
249.7426646;23.10.2022;20:45:00
252.6759431;23.10.2022;21:00:00
252.3299841;23.10.2022;21:15:00
249.9963525;23.10.2022;21:30:00
246.9779335;23.10.2022;21:45:00
249.6912751;23.10.2022;22:00:00
248.5706424;23.10.2022;22:15:00
252.0505903;23.10.2022;22:30:00
251.0506572;23.10.2022;22:45:00
245.927396;23.10.2022;23:00:00
236.6771844;23.10.2022;23:15:00
225.9341618;23.10.2022;23:30:00
225.8848659;23.10.2022;23:45:00
222.0792893;24.10.2022;00:00:00
213.9513451;24.10.2022;00:15:00
210.1677366;24.10.2022;00:30:00
215.8985737;24.10.2022;00:45:00
215.5606528;24.10.2022;01:00:00
216.1038809;24.10.2022;01:15:00
215.0100822;24.10.2022;01:30:00
215.6596356;24.10.2022;01:45:00
212.2288866;24.10.2022;02:00:00
211.1174299;24.10.2022;02:15:00
210.5832513;24.10.2022;02:30:00
210.1325735;24.10.2022;02:45:00
210.7621007;24.10.2022;03:00:00
212.7195719;24.10.2022;03:15:00
213.4544306;24.10.2022;03:30:00
209.8606737;24.10.2022;03:45:00
209.7393283;24.10.2022;04:00:00
209.0046556;24.10.2022;04:15:00
208.9100865;24.10.2022;04:30:00
207.4432843;24.10.2022;04:45:00
207.67838;24.10.2022;05:00:00
211.8047239;24.10.2022;05:15:00
211.1569819;24.10.2022;05:30:00
214.3727849;24.10.2022;05:45:00
221.1407039;24.10.2022;06:00:00
232.4056951;24.10.2022;06:15:00
237.7991295;24.10.2022;06:30:00
240.4563548;24.10.2022;06:45:00
244.582528;24.10.2022;07:00:00
248.5883181;24.10.2022;07:15:00
250.7707984;24.10.2022;07:30:00
250.8968684;24.10.2022;07:45:00
241.420089;24.10.2022;08:00:00
246.7169989;24.10.2022;08:15:00
250.5034461;24.10.2022;08:30:00
251.2763972;24.10.2022;08:45:00
250.8824924;24.10.2022;09:00:00
248.5636845;24.10.2022;09:15:00
244.1298028;24.10.2022;09:30:00
241.8050198;24.10.2022;09:45:00
236.3040319;24.10.2022;10:00:00
239.7424415;24.10.2022;10:15:00
239.1664883;24.10.2022;10:30:00
235.7612601;24.10.2022;10:45:00
235.46573;24.10.2022;11:00:00
231.4524526;24.10.2022;11:15:00
229.7604822;24.10.2022;11:30:00
232.1052364;24.10.2022;11:45:00
234.0341209;24.10.2022;12:00:00
228.7736987;24.10.2022;12:15:00
224.5101151;24.10.2022;12:30:00
